,0,1,2
2897,7886,0,1
2898,10155,1,1
2899,7457,1,1
2900,13550,0,1
2901,15103,1,1
2902,3843,1,1
2903,15316,0,1
2904,6646,0,1
2905,3377,0,1
2906,7095,0,1
2907,12226,0,1
2908,14558,0,1
2909,5330,0,1
2910,18728,1,1
2911,8027,0,1
2912,4416,0,1
2913,17911,0,1
2914,18708,0,1
2915,17937,0,1
2916,12242,0,1
2917,9121,0,1
2918,5722,0,1
2919,17038,0,1
2920,10166,0,1
2921,9691,0,1
2922,16135,0,1
2923,18102,1,1
2924,3780,0,1
2925,18527,0,1
2926,5555,0,1
2927,4457,0,1
2928,17971,0,1
2929,11606,1,1
2930,18773,1,1
2931,17340,0,1
2932,8704,0,1
2933,16639,0,1
2934,16792,0,1
2935,8789,0,1
2936,18108,0,1
2937,15351,0,1
2938,13865,0,1
2939,4377,0,1
2940,8362,0,1
2941,7179,0,1
2942,7068,0,1
2943,19062,0,1
2944,16846,0,1
2945,19582,0,1
2946,13320,0,1
2947,12383,0,1
2948,4267,0,1
2949,15894,0,1
2950,4343,0,1
2951,17043,0,1
2952,15603,0,1
2953,16350,0,1
2954,16441,0,1
2955,4198,1,1
2956,10118,0,1
2957,4300,0,1
2958,14800,1,1
2959,13049,0,1
2960,6931,0,1
2961,10101,0,1
2962,11234,0,1
2963,4352,1,1
2964,6975,0,1
2965,5733,0,1
2966,13077,1,1
2967,9308,1,1
2968,9614,0,1
2969,9549,0,1
2970,14609,1,1
2971,9437,0,1
2972,6004,0,1
2973,6550,0,1
2974,6621,0,1
2975,11473,1,1
2976,6954,0,1
2977,13610,0,1
2978,4867,0,1
2979,16211,1,1
2980,15325,0,1
2981,10494,0,1
2982,17778,0,1
2983,8528,1,1
2984,12982,0,1
2985,11046,0,1
2986,16628,0,1
2987,10126,0,1
2988,17171,0,1
2989,8191,0,1
2990,14465,0,1
2991,5990,0,1
2992,13701,1,1
2993,8567,1,1
2994,11866,0,1
2995,6784,0,1
2996,11972,0,1
2997,19395,0,1
2998,8919,0,1
2999,10579,0,1
3000,11589,1,1
3001,11227,1,1
3002,14451,0,1
3003,9878,1,1
3004,15865,0,1
3005,8428,0,1
3006,12450,0,1
3007,7279,0,1
3008,14756,0,1
3009,16053,0,1
3010,15276,1,1
3011,14545,0,1
3012,15237,0,1
3013,9169,0,1
3014,6084,0,1
3015,18693,0,1
3016,5488,1,1
3017,10429,0,1
3018,19459,0,1
3019,19068,0,1
3020,12551,0,1
3021,13206,0,1
3022,13683,0,1
3023,16115,0,1
3024,12424,0,1
3025,17783,0,1
3026,10747,0,1
3027,10752,0,1
3028,11967,0,1
3029,5840,1,1
3030,5162,0,1
3031,3833,0,1
3032,8743,1,1
3033,7836,0,1
3034,4958,0,1
3035,19554,0,1
3036,6517,0,1
3037,6717,0,1
3038,14161,1,1
3039,10745,0,1
3040,6446,0,1
3041,18597,0,1
3042,3749,0,1
3043,18223,0,1
3044,13656,0,1
3045,18698,1,1
3046,3768,0,1
3047,4411,0,1
3048,16514,0,1
3049,9407,0,1
3050,6329,0,1
3051,4683,0,1
3052,17536,1,1
3053,16073,0,1
3054,18494,0,1
3055,5686,0,1
3056,7589,0,1
3057,7661,1,1
3058,9111,0,1
3059,9690,0,1
3060,17498,1,1
3061,9331,1,1
3062,17344,0,1
3063,12530,0,1
3064,15617,1,1
3065,10937,0,1
3066,17848,1,1
3067,12895,0,1
3068,18983,1,1
3069,8732,0,1
3070,5203,0,1
3071,17096,0,1
3072,6755,0,1
3073,11366,0,1
3074,8767,0,1
3075,15088,1,1
3076,17283,0,1
3077,17910,0,1
3078,13406,0,1
3079,12404,0,1
3080,7933,0,1
3081,18645,0,1
3082,5856,0,1
3083,3709,0,1
3084,4407,0,1
3085,3784,0,1
3086,5983,0,1
3087,5738,0,1
3088,12236,0,1
3089,5341,0,1
3090,19284,0,1
3091,3676,0,1
3092,19577,1,1
3093,9489,0,1
3094,13776,0,1
3095,9079,0,1
3096,16967,0,1
3097,18147,0,1
3098,9416,0,1
3099,7694,0,1
3100,16947,0,1
3101,3446,0,1
3102,4327,0,1
3103,4465,0,1
3104,10600,0,1
3105,14524,0,1
3106,6791,0,1
3107,15342,0,1
3108,18871,0,1
3109,18596,1,1
3110,11341,0,1
3111,15579,1,1
3112,6898,0,1
3113,18128,0,1
3114,8308,0,1
3115,17154,0,1
3116,12765,0,1
3117,10291,0,1
3118,11931,0,1
3119,12791,0,1
3120,8045,0,1
3121,6806,0,1
3122,6326,0,1
3123,9887,1,1
3124,11373,0,1
3125,12872,0,1
3126,18241,0,1
3127,5704,0,1
3128,12163,0,1
3129,16415,0,1
3130,11760,0,1
3131,17137,0,1
3132,5891,0,1
3133,17806,0,1
3134,17373,0,1
3135,11832,0,1
3136,16116,0,1
3137,17423,0,1
3138,6984,1,1
3139,5342,0,1
3140,14201,0,1
3141,7488,0,1
3142,9298,0,1
3143,14002,0,1
3144,12363,0,1
3145,8992,1,1
3146,17807,0,1
3147,5564,0,1
3148,15703,0,1
3149,17915,0,1
3150,3665,0,1
3151,3969,0,1
3152,3691,0,1
3153,4882,0,1
3154,9155,0,1
3155,14402,0,1
3156,6052,0,1
3157,7659,0,1
3158,8860,0,1
3159,5150,0,1
3160,19240,1,1
3161,5766,0,1
3162,19065,0,1
3163,14526,0,1
3164,5647,0,1
3165,9517,0,1
3166,15895,0,1
3167,16675,1,1
3168,9763,1,1
3169,16468,0,1
3170,14674,0,1
3171,4972,0,1
3172,18105,0,1
3173,10805,0,1
3174,9937,1,1
3175,14188,0,1
3176,11710,0,1
3177,8199,0,1
3178,17845,1,1
3179,5159,0,1
3180,4691,0,1
3181,13469,0,1
3182,19591,1,1
3183,11833,0,1
3184,10591,1,1
3185,14376,0,1
3186,7669,0,1
3187,3803,0,1
3188,7722,0,1
3189,5958,0,1
3190,18937,1,1
3191,10325,0,1
3192,8291,0,1
3193,19220,0,1
3194,6749,0,1
3195,16095,1,1
3196,11600,0,1
3197,16096,0,1
3198,8367,0,1
3199,6596,0,1
3200,14922,1,1
3201,12058,0,1
3202,11168,0,1
3203,13040,1,1
3204,19675,1,1
3205,18888,0,1
3206,10205,0,1
3207,3985,0,1
3208,4950,0,1
3209,13513,1,1
3210,15871,0,1
3211,13788,0,1
3212,7562,0,1
3213,5754,1,1
3214,12197,0,1
3215,8458,1,1
3216,15733,0,1
3217,9620,0,1
3218,10280,0,1
3219,18541,1,1
3220,12803,1,1
3221,19258,0,1
3222,16307,1,1
3223,17726,0,1
3224,7835,0,1
3225,9397,0,1
3226,8757,0,1
3227,8752,1,1
3228,13902,0,1
3229,9109,0,1
3230,9893,1,1
3231,11966,0,1
3232,18576,1,1
3233,11783,0,1
3234,4003,0,1
3235,15994,0,1
3236,15109,0,1
3237,12427,1,1
3238,15778,0,1
3239,12890,0,1
3240,5586,0,1
3241,13216,0,1
3242,17470,1,1
3243,14450,0,1
3244,14603,1,1
3245,4911,0,1
3246,11585,0,1
3247,19473,1,1
3248,7403,0,1
3249,16491,0,1
3250,8261,0,1
3251,7681,0,1
3252,4896,0,1
3253,10614,0,1
3254,7583,0,1
3255,11409,0,1
3256,6539,0,1
3257,10222,1,1
3258,9883,0,1
3259,13102,0,1
3260,6271,0,1
3261,9501,0,1
3262,13092,1,1
3263,12082,0,1
3264,7019,0,1
3265,13030,0,1
3266,7708,0,1
3267,16239,0,1
3268,4651,1,1
3269,17995,0,1
3270,11773,0,1
3271,19287,1,1
3272,16054,0,1
3273,5962,0,1
3274,9593,0,1
3275,13537,0,1
3276,14190,0,1
3277,15242,1,1
3278,13772,0,1
3279,5621,1,1
3280,17895,0,1
3281,17413,0,1
3282,14814,0,1
3283,8951,0,1
3284,10529,1,1
3285,9024,0,1
3286,4494,0,1
3287,18040,0,1
3288,16820,0,1
3289,11278,0,1
3290,3776,0,1
3291,6371,0,1
3292,4803,0,1
3293,14212,1,1
3294,5660,0,1
3295,18167,1,1
3296,6389,0,1
3297,5339,0,1
3298,12493,0,1
3299,14403,0,1
3300,12603,0,1
3301,9176,0,1
3302,13351,1,1
3303,17148,0,1
3304,12359,0,1
3305,5678,0,1
3306,5010,1,1
3307,3796,0,1
3308,14894,0,1
3309,15304,0,1
3310,7489,0,1
3311,17750,0,1
3312,11332,0,1
3313,17223,0,1
3314,18281,0,1
3315,17855,0,1
3316,19031,0,1
3317,12956,0,1
3318,3311,0,1
3319,7602,0,1
3320,4033,0,1
3321,8236,0,1
3322,19083,0,1
3323,8555,0,1
3324,11457,1,1
3325,8463,0,1
3326,10565,1,1
3327,10531,0,1
3328,14896,0,1
3329,4516,0,1
3330,9248,0,1
3331,14026,1,1
3332,8387,0,1
3333,17117,0,1
3334,12894,0,1
3335,12621,0,1
3336,13857,0,1
3337,19280,1,1
3338,6325,0,1
3339,8782,0,1
3340,5258,1,1
3341,3754,0,1
3342,13741,0,1
3343,6294,0,1
3344,17972,0,1
3345,15085,0,1
3346,9827,0,1
3347,15020,1,1
3348,3556,0,1
3349,12191,0,1
3350,4711,0,1
3351,4036,0,1
3352,13935,1,1
3353,15581,1,1
3354,17474,0,1
3355,9898,0,1
3356,15856,0,1
3357,11192,1,1
3358,12159,0,1
3359,12432,1,1
3360,5542,1,1
3361,6029,0,1
3362,19183,0,1
3363,18181,1,1
3364,9799,0,1
3365,7332,0,1
3366,14963,1,1
3367,5272,0,1
3368,9764,0,1
3369,8107,0,1
3370,8822,0,1
3371,8218,0,1
3372,10526,0,1
3373,16596,0,1
3374,18684,0,1
3375,11796,0,1
3376,5223,0,1
3377,9237,0,1
3378,17439,0,1
3379,5846,0,1
3380,5796,0,1
3381,8239,0,1
3382,13812,0,1
3383,8287,1,1
3384,19620,0,1
3385,12955,1,1
3386,8402,0,1
3387,17071,0,1
3388,4424,0,1
3389,12896,1,1
3390,17235,1,1
3391,13144,1,1
3392,9438,1,1
3393,13516,0,1
3394,15638,0,1
3395,11662,0,1
3396,3629,1,1
3397,18562,1,1
3398,17469,0,1
3399,11950,0,1
3400,9233,1,1
3401,4273,0,1
3402,16479,0,1
3403,17842,1,1
3404,9247,0,1
3405,16539,0,1
3406,6980,0,1
3407,10122,0,1
3408,16802,1,1
3409,15722,0,1
3410,19113,0,1
3411,10156,0,1
3412,6001,0,1
3413,13340,0,1
3414,7668,0,1
3415,7131,0,1
3416,8474,0,1
3417,19146,0,1
3418,9170,0,1
3419,3622,0,1
3420,16178,0,1
3421,13662,1,1
3422,5875,0,1
3423,10492,1,1
3424,16342,1,1
3425,8956,0,1
3426,13115,0,1
3427,11650,1,1
3428,10868,1,1
3429,4526,0,1
3430,6023,0,1
3431,15968,0,1
3432,18644,0,1
3433,17769,0,1
3434,12713,0,1
3435,9394,0,1
3436,7434,0,1
3437,17857,0,1
3438,18399,0,1
3439,18772,0,1
3440,5222,0,1
3441,15863,1,1
3442,7059,0,1
3443,13161,0,1
3444,12303,0,1
3445,16638,0,1
3446,12212,0,1
3447,3609,0,1
3448,15611,0,1
3449,18878,0,1
3450,9207,1,1
3451,11217,0,1
3452,12318,0,1
3453,15535,0,1
3454,19096,1,1
3455,11975,0,1
3456,8833,0,1
3457,14246,0,1
3458,18909,0,1
3459,13828,0,1
3460,18395,1,1
3461,18951,0,1
3462,9713,0,1
3463,19388,0,1
3464,5593,0,1
3465,17595,1,1
3466,18599,0,1
3467,15260,1,1
3468,4156,0,1
3469,18202,0,1
3470,7029,0,1
3471,13890,1,1
3472,18150,0,1
3473,11709,0,1
3474,9101,1,1
3475,15196,0,1
3476,15245,1,1
3477,10795,0,1
3478,4742,0,1
3479,4815,0,1
3480,8328,0,1
3481,15339,0,1
3482,4371,0,1
3483,15227,0,1
3484,7291,0,1
3485,13782,0,1
3486,10250,0,1
3487,18565,1,1
3488,11099,0,1
3489,18138,0,1
3490,15185,0,1
3491,12371,0,1
3492,18101,0,1
3493,11732,1,1
3494,13732,0,1
3495,19492,1,1
3496,9339,0,1
3497,11724,0,1
3498,15530,0,1
3499,10638,0,1
3500,12604,0,1
3501,3674,0,1
3502,10701,0,1
3503,18200,1,1
3504,7581,0,1
3505,3799,0,1
3506,5400,0,1
3507,3356,0,1
3508,7377,0,1
3509,4103,0,1
3510,10100,0,1
3511,15389,1,1
3512,16703,1,1
3513,12013,0,1
3514,5211,0,1
3515,19362,1,1
3516,9688,1,1
3517,14327,0,1
3518,15959,0,1
3519,9744,0,1
3520,8253,0,1
3521,14594,0,1
3522,14551,0,1
3523,8666,1,1
3524,9894,0,1
3525,14722,1,1
3526,4295,0,1
3527,5925,0,1
3528,8268,0,1
3529,3508,0,1
3530,12257,0,1
3531,19016,0,1
3532,14905,0,1
3533,3386,0,1
3534,7971,0,1
3535,14319,0,1
3536,15059,1,1
3537,18161,0,1
3538,11870,1,1
3539,15319,0,1
3540,11309,0,1
3541,18533,0,1
3542,17904,0,1
3543,10581,0,1
3544,4144,0,1
3545,6339,0,1
3546,8738,0,1
3547,17397,0,1
3548,13503,0,1
3549,12916,0,1
3550,10896,0,1
3551,12823,0,1
3552,12001,0,1
3553,15490,0,1
3554,16938,0,1
3555,6375,0,1
3556,15870,0,1
3557,18600,0,1
3558,7873,1,1
3559,4726,0,1
3560,13312,0,1
3561,17239,0,1
3562,14869,0,1
3563,18415,0,1
3564,12867,0,1
3565,9201,0,1
3566,10456,1,1
3567,12591,0,1
3568,18132,0,1
3569,15094,0,1
3570,18925,0,1
3571,9573,0,1
3572,15852,0,1
3573,6437,0,1
3574,5521,0,1
3575,3495,0,1
3576,17185,1,1
3577,13810,0,1
3578,4389,0,1
3579,13635,0,1
3580,16623,0,1
3581,9899,0,1
3582,3718,1,1
3583,17341,1,1
3584,17155,0,1
3585,17210,0,1
3586,5078,0,1
3587,7413,0,1
3588,9360,0,1
3589,8595,0,1
3590,8125,0,1
3591,5860,0,1
3592,13068,0,1
3593,10253,0,1
3594,7683,0,1
3595,9491,0,1
3596,17680,0,1
3597,10835,0,1
3598,6733,0,1
3599,5395,0,1
3600,10651,0,1
3601,10360,0,1
3602,11801,1,1
3603,4120,0,1
3604,13769,0,1
3605,7025,1,1
3606,8616,0,1
3607,7220,0,1
3608,6847,0,1
3609,7335,0,1
3610,16816,0,1
3611,7089,0,1
3612,13191,0,1
3613,5445,0,1
3614,14119,0,1
3615,7058,0,1
3616,4188,0,1
3617,16245,0,1
3618,6667,0,1
3619,4542,0,1
3620,8298,0,1
3621,14561,0,1
3622,15341,0,1
3623,9242,0,1
3624,11048,0,1
3625,8913,0,1
3626,18047,0,1
3627,14424,1,1
3628,13118,0,1
3629,4473,0,1
3630,7324,0,1
3631,16887,0,1
3632,4322,1,1
3633,8365,0,1
3634,13249,0,1
3635,3568,0,1
3636,8056,1,1
3637,4757,0,1
3638,6365,0,1
3639,9546,0,1
3640,7410,0,1
3641,12674,0,1
3642,10661,0,1
3643,4822,0,1
3644,14269,0,1
3645,10364,0,1
3646,12515,0,1
3647,9640,0,1
3648,3538,0,1
3649,5765,0,1
3650,12309,0,1
3651,4762,0,1
3652,5773,1,1
3653,7307,0,1
3654,16483,0,1
3655,3790,0,1
3656,16992,0,1
3657,13987,0,1
3658,11472,1,1
3659,17499,1,1
3660,19259,1,1
3661,9418,0,1
3662,11899,0,1
3663,19381,0,1
3664,8930,0,1
3665,7156,0,1
3666,11057,1,1
3667,15359,0,1
3668,19452,0,1
3669,15668,0,1
3670,18756,0,1
3671,11792,0,1
3672,11146,0,1
3673,17903,0,1
3674,14475,0,1
3675,14268,0,1
3676,16618,0,1
3677,7207,0,1
3678,9673,0,1
3679,6163,0,1
3680,9217,0,1
3681,16033,0,1
3682,11416,0,1
3683,14222,0,1
3684,18304,1,1
3685,6941,0,1
3686,15446,0,1
3687,8987,0,1
3688,16670,0,1
3689,13123,1,1
3690,10045,1,1
3691,12343,0,1
3692,19523,0,1
3693,11837,0,1
3694,16213,0,1
3695,14050,1,1
3696,15785,0,1
3697,19157,0,1
3698,10176,0,1
3699,14600,0,1
3700,13762,0,1
3701,10439,0,1
3702,18762,1,1
3703,7823,0,1
3704,12124,0,1
3705,12305,0,1
3706,19391,0,1
3707,10648,0,1
3708,5692,0,1
3709,9148,1,1
3710,16945,0,1
3711,12874,0,1
3712,9566,0,1
3713,16617,0,1
3714,7293,0,1
3715,7720,0,1
3716,9852,1,1
3717,15560,0,1
3718,8211,0,1
3719,14309,0,1
3720,15960,0,1
3721,9767,1,1
3722,7622,0,1
3723,15506,1,1
3724,13551,1,1
3725,15273,1,1
3726,7458,0,1
3727,13512,0,1
3728,9696,0,1
3729,10671,0,1
3730,10530,0,1
3731,8053,0,1
3732,7198,0,1
3733,19186,0,1
3734,3743,0,1
3735,14492,0,1
3736,3811,1,1
3737,5571,0,1
3738,12085,0,1
3739,16461,0,1
3740,17307,1,1
3741,4604,0,1
3742,15146,0,1
3743,18478,0,1
3744,10243,0,1
3745,15217,1,1
3746,9234,0,1
3747,7532,0,1
3748,10688,0,1
3749,19567,0,1
3750,15975,0,1
3751,6438,1,1
3752,4004,0,1
3753,10790,0,1
3754,9355,0,1
3755,7626,0,1
3756,6541,0,1
3757,14770,1,1
3758,6738,0,1
3759,18504,0,1
3760,3679,0,1
3761,4087,0,1
3762,11149,0,1
3763,15413,0,1
3764,4078,0,1
3765,12182,0,1
3766,12693,0,1
3767,9459,0,1
3768,19496,0,1
3769,11826,0,1
3770,15665,0,1
3771,7167,0,1
3772,17946,0,1
3773,10692,0,1
3774,12390,0,1
3775,4186,0,1
3776,17973,0,1
3777,11514,0,1
3778,10950,0,1
3779,18339,1,1
3780,10608,1,1
3781,18045,0,1
3782,5308,0,1
3783,15127,0,1
3784,18515,0,1
3785,14983,0,1
3786,9635,0,1
3787,17035,0,1
3788,9401,0,1
3789,14589,0,1
3790,17572,1,1
3791,4517,0,1
3792,12096,1,1
3793,6734,0,1
3794,4788,0,1
3795,5979,0,1
3796,8344,0,1
3797,4272,0,1
3798,18932,0,1
3799,16666,0,1
3800,4237,0,1
3801,3760,0,1
3802,9319,0,1
3803,13639,0,1
3804,16282,0,1
3805,15818,1,1
3806,13097,0,1
3807,11157,0,1
3808,6603,0,1
3809,11256,0,1
3810,6864,0,1
3811,11736,0,1
3812,16653,0,1
3813,14863,0,1
3814,15040,0,1
3815,18967,0,1
3816,14619,0,1
3817,4988,0,1
3818,6973,0,1
3819,11540,0,1
3820,14494,1,1
3821,19356,1,1
3822,7109,0,1
3823,15810,1,1
3824,5881,0,1
3825,12495,0,1
3826,11631,0,1
3827,12288,0,1
3828,8375,1,1
3829,17560,0,1
3830,16813,0,1
3831,6497,0,1
3832,6064,0,1
3833,6565,1,1
3834,5254,1,1
3835,9605,0,1
3836,16325,0,1
3837,12023,0,1
3838,11957,1,1
3839,5512,0,1
3840,12487,1,1
3841,9962,0,1
3842,13386,0,1
3843,11031,0,1
3844,6387,1,1
3845,13382,0,1
3846,5782,0,1
3847,5865,0,1
3848,6134,0,1
3849,7565,0,1
3850,11133,0,1
3851,6425,0,1
3852,6095,0,1
3853,18900,0,1
3854,4756,0,1
3855,15559,0,1
3856,6912,0,1
3857,16586,0,1
3858,11467,0,1
3859,4556,0,1
3860,3726,0,1
3861,18346,0,1
3862,16471,0,1
3863,5526,0,1
3864,12695,0,1
3865,6273,0,1
3866,17332,0,1
3867,9139,0,1
3868,8397,0,1
3869,18350,0,1
3870,10458,0,1
3871,17766,0,1
3872,18259,0,1
3873,8761,1,1
3874,16612,0,1
3875,15285,0,1
3876,17589,0,1
3877,10465,1,1
3878,9722,0,1
3879,16741,0,1
3880,17987,0,1
3881,19238,1,1
3882,13058,0,1
3883,9649,0,1
3884,12042,0,1
3885,14681,0,1
3886,19274,0,1
3887,19501,0,1
3888,12055,0,1
3889,11471,1,1
3890,15974,0,1
3891,10070,0,1
3892,14982,0,1
3893,7658,1,1
3894,11072,1,1
3895,4091,0,1
3896,9310,0,1
3897,7016,0,1
3898,13059,0,1
3899,11423,0,1
3900,5358,0,1
3901,10610,0,1
3902,12995,0,1
3903,10684,0,1
3904,6257,0,1
3905,18098,0,1
3906,6007,0,1
3907,13970,0,1
3908,8577,0,1
3909,15884,0,1
3910,13628,1,1
3911,14214,0,1
3912,8023,0,1
3913,19538,0,1
3914,13016,0,1
3915,15570,0,1
3916,13527,0,1
3917,5577,0,1
3918,17611,0,1
3919,4544,0,1
3920,13533,0,1
3921,5991,0,1
3922,10275,0,1
3923,17061,0,1
3924,19570,0,1
3925,10972,0,1
3926,4506,0,1
3927,10379,0,1
3928,10881,0,1
3929,15625,0,1
3930,4752,1,1
3931,9191,0,1
3932,3727,0,1
3933,15676,0,1
3934,7000,0,1
3935,18603,0,1
3936,6181,0,1
3937,17172,0,1
3938,12078,0,1
3939,7906,0,1
3940,19666,0,1
3941,10498,0,1
3942,8785,0,1
3943,4381,0,1
3944,18075,0,1
3945,3953,0,1
3946,5391,0,1
3947,16701,1,1
3948,6758,0,1
3949,3453,0,1
3950,13341,0,1
3951,14323,0,1
3952,8017,0,1
3953,16227,0,1
3954,11009,0,1
3955,12737,0,1
3956,7064,0,1
3957,10168,0,1
3958,12564,1,1
3959,4067,0,1
3960,18953,1,1
3961,17479,0,1
3962,9516,0,1
3963,10140,0,1
3964,19072,0,1
3965,12190,0,1
3966,13132,0,1
3967,3847,0,1
3968,10572,0,1
3969,12879,0,1
3970,12501,1,1
3971,16124,0,1
3972,17710,0,1
3973,14020,0,1
3974,18969,0,1
3975,12777,0,1
3976,18724,0,1
3977,14453,0,1
3978,10186,0,1
3979,9905,0,1
3980,12262,0,1
3981,4187,0,1
3982,18853,0,1
3983,4093,0,1
3984,16651,0,1
3985,12184,0,1
3986,14310,0,1
3987,15779,0,1
3988,14965,0,1
3989,4337,0,1
3990,17934,0,1
3991,12759,0,1
3992,9213,0,1
3993,6168,0,1
3994,9637,0,1
3995,4479,0,1
3996,5180,0,1
3997,13450,1,1
3998,14003,1,1
3999,12436,0,1
4000,5411,1,1
4001,7900,0,1
4002,9653,0,1
4003,18331,0,1
4004,12169,0,1
4005,8651,0,1
4006,6171,0,1
4007,10758,0,1
4008,16453,0,1
4009,7361,0,1
4010,7267,0,1
4011,8303,0,1
4012,19653,1,1
4013,10691,0,1
4014,9374,1,1
4015,14498,1,1
4016,4831,0,1
4017,8647,0,1
4018,10557,0,1
4019,14851,0,1
4020,16038,0,1
4021,14881,0,1
4022,7723,0,1
4023,17854,0,1
4024,4706,0,1
4025,8048,0,1
4026,15240,0,1
4027,18862,0,1
4028,7085,0,1
4029,11584,1,1
4030,11307,0,1
4031,15646,0,1
4032,6715,0,1
4033,18702,1,1
4034,4870,0,1
4035,3854,0,1
4036,9273,0,1
4037,12145,0,1
4038,13611,0,1
4039,18814,0,1
4040,17686,1,1
4041,10736,0,1
4042,15172,0,1
4043,12821,0,1
4044,10355,0,1
4045,13613,0,1
4046,4654,0,1
4047,8486,0,1
4048,15287,0,1
4049,6345,0,1
4050,16907,0,1
4051,3896,0,1
4052,12368,0,1
4053,3477,0,1
4054,14991,0,1
4055,14911,1,1
4056,7605,0,1
4057,7927,0,1
4058,9202,0,1
4059,16674,0,1
4060,11437,0,1
4061,5726,1,1
4062,3919,0,1
4063,15500,0,1
4064,7205,0,1
4065,15601,0,1
4066,5469,1,1
4067,12208,0,1
4068,8922,0,1
4069,15481,1,1
4070,17935,0,1
4071,13677,0,1
4072,4292,0,1
4073,10973,0,1
4074,11652,0,1
4075,13445,0,1
4076,16276,0,1
4077,8103,1,1
4078,8263,0,1
4079,17706,0,1
4080,7219,1,1
4081,18818,0,1
4082,8985,0,1
4083,10743,1,1
4084,10372,0,1
4085,6577,1,1
4086,13342,1,1
4087,13943,0,1
4088,4974,0,1
4089,10445,0,1
4090,8076,0,1
4091,12388,0,1
4092,11331,1,1
4093,15705,0,1
4094,12087,1,1
4095,14588,1,1
4096,14865,0,1
4097,8004,0,1
4098,15343,0,1
4099,17157,0,1
4100,4370,0,1
4101,8819,1,1
4102,8300,0,1
4103,14721,0,1
4104,9769,0,1
4105,12930,1,1
4106,11868,0,1
4107,4069,0,1
4108,15449,0,1
4109,4271,0,1
4110,4000,0,1
4111,10204,0,1
4112,9203,0,1
4113,15758,0,1
4114,6766,0,1
4115,7385,0,1
4116,3923,0,1
4117,19621,0,1
4118,16533,0,1
4119,17802,0,1
4120,11128,1,1
4121,16180,0,1
4122,7509,1,1
4123,19525,0,1
4124,10843,0,1
4125,19237,0,1
4126,15250,0,1
4127,6553,0,1
4128,18436,0,1
4129,17522,0,1
4130,17688,0,1
4131,10683,0,1
4132,5407,0,1
4133,13880,1,1
4134,16146,0,1
4135,19524,0,1
4136,8096,0,1
4137,8571,0,1
4138,9745,1,1
4139,3849,0,1
4140,11902,0,1
4141,5493,0,1
4142,3513,0,1
4143,13039,0,1
4144,9280,0,1
4145,16173,0,1
4146,4195,0,1
4147,17260,0,1
4148,11376,0,1
4149,14796,0,1
4150,3773,0,1
4151,9687,1,1
4152,16317,0,1
4153,12034,0,1
4154,4826,0,1
4155,16854,0,1
4156,12423,0,1
4157,5989,0,1
4158,9135,0,1
4159,11996,0,1
4160,7218,0,1
4161,8204,0,1
4162,18939,0,1
4163,8062,0,1
4164,6109,0,1
4165,15095,0,1
4166,10925,0,1
4167,8878,0,1
4168,5786,0,1
4169,6448,0,1
4170,15400,0,1
4171,6164,0,1
4172,11936,1,1
4173,11060,1,1
4174,16401,0,1
4175,15407,0,1
4176,10672,0,1
4177,4065,0,1
4178,12851,1,1
4179,11670,0,1
4180,14543,1,1
4181,14810,0,1
4182,9363,0,1
4183,6173,0,1
4184,8619,0,1
4185,12829,1,1
4186,9041,0,1
4187,17058,0,1
4188,11137,0,1
4189,12998,0,1
4190,18744,0,1
4191,7091,0,1
4192,3897,0,1
4193,8128,0,1
4194,13201,0,1
4195,15564,0,1
4196,6751,0,1
4197,10335,0,1
4198,6061,0,1
4199,10057,0,1
4200,14171,0,1
4201,15084,0,1
4202,16577,0,1
4203,7689,0,1
4204,9507,0,1
4205,11741,0,1
4206,14951,0,1
4207,4365,0,1
4208,14988,0,1
4209,3759,0,1
4210,15618,0,1
4211,14265,0,1
4212,15574,0,1
4213,4605,0,1
4214,9194,0,1
4215,13766,1,1
4216,6625,0,1
4217,5370,0,1
4218,18323,0,1
4219,17590,0,1
4220,7423,0,1
4221,8656,0,1
4222,6745,0,1
4223,17837,0,1
4224,7153,0,1
4225,6098,0,1
4226,12976,0,1
4227,11177,1,1
4228,6985,0,1
4229,17124,0,1
4230,17662,0,1
4231,11385,0,1
4232,5515,0,1
4233,18979,0,1
4234,5367,0,1
4235,7010,1,1
4236,12143,0,1
4237,18286,1,1
4238,11889,0,1
4239,14116,0,1
4240,13603,0,1
4241,10169,0,1
4242,16101,0,1
4243,14489,0,1
4244,9639,0,1
4245,3591,0,1
4246,9037,0,1
4247,8868,0,1
4248,7350,0,1
4249,12616,0,1
4250,12079,0,1
4251,8846,0,1
4252,9004,0,1
4253,12225,0,1
4254,15255,1,1
4255,9270,0,1
4256,6830,0,1
4257,16331,0,1
4258,11139,0,1
4259,19424,0,1
4260,8512,1,1
4261,12538,0,1
4262,14314,0,1
4263,5948,0,1
4264,7261,1,1
4265,5380,0,1
4266,14971,1,1
4267,4077,0,1
4268,18443,0,1
4269,15634,0,1
4270,12686,0,1
4271,8259,0,1
4272,4519,0,1
4273,8781,0,1
4274,4199,0,1
4275,14935,0,1
4276,15145,0,1
4277,14819,0,1
4278,17744,0,1
4279,11876,0,1
4280,16408,0,1
4281,14238,0,1
4282,5248,0,1
4283,5851,0,1
4284,4877,0,1
4285,14029,0,1
4286,15268,0,1
4287,13198,0,1
4288,19318,0,1
4289,11458,0,1
4290,6853,1,1
4291,6846,0,1
4292,8071,0,1
4293,18065,0,1
4294,8854,0,1
4295,8929,0,1
